PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
240000,3,2,707,91,1978,22500
101200,3,2,454,136,,13100
430000,4,1,323,108,1996,14900
333000,3,2,423,134,2007,35300
670000,5,2,689,275,2006,33000
430000,4,2,601,159,1991,13300
350000,3,2,809,137,1973,20600
450000,4,2,363,122,1985,24000
510000,3,2,425,158,2006,25500
380000,3,2,702,98,1985,18200
350000,3,,464,72,1977,7600
1188000,4,1,806,218,1958,4400
272000,3,2,403,132,2014,51500
432500,3,1,892,122,1969,56500
515000,4,,610,227,,19300
289000,3,1,788,120,1985,26500
665000,4,2,513,237,2013,14400
679000,4,2,3909,211,2002,41300
400000,4,2,787,146,1996,12900
510000,4,1,737,82,1972,12400
390000,4,,691,145,1994,46800
265000,3,2,728,90,1965,31500
430000,3,2,451,145,2008,19000
560000,4,2,1843,181,1989,30100
585000,4,2,502,201,2001,16300
835000,4,,738,306,2005,33200
367000,4,2,514,145,,24800
1850000,5,2,737,370,2003,7100
490000,4,4,903,157,1989,18500
1475000,4,2,729,346,1955,9200
1250000,3,2,787,210,1957,4200
476000,3,2,697,125,1980,9100
1000000,5,3,890,294,1991,24400
522000,4,2,719,169,1979,15300
425000,3,,1195,79,1978,19600
196000,4,2,451,180,2013,22300
520000,4,4,1955,122,1989,30700
535000,4,6,518,82,,11300
331500,3,2,403,109,1994,13200
1620000,5,3,720,339,2009,15800
330000,4,2,933,148,1989,38400
555000,4,2,714,209,2007,27100
396000,4,2,449,134,2014,35800
1810000,4,2,607,255,1996,8900
421000,4,2,504,149,1995,12000
830000,3,2,1410,124,1952,10000
330000,3,2,6157,98,2004,14800
390000,4,1,484,150,1994,11100
1600000,4,2,1029,300,2002,9000
220000,3,2,713,106,1972,25200
362000,4,1,692,120,1976,11700
167000,3,2,340,151,2015,26200
1390000,4,3,420,298,2006,4200
955000,4,,828,226,1990,20500
570000,4,3,639,245,2007,20900
635000,4,2,809,150,1976,8400
507500,4,2,528,150,2002,20500
785000,4,2,4186,261,2003,29900
850000,4,2,532,254,,26600
2400000,4,4,444,420,2012,10200
860000,4,2,576,243,2012,28400
1100000,3,,318,247,2001,6400
680000,4,2,770,224,1992,15000
740000,4,2,660,280,2007,24300
382000,3,1,1008,103,1955,27600
470000,4,6,864,224,2005,21000
730000,4,3,2516,256,2009,27900
367000,4,1,588,138,1990,34600
375000,3,3,510,126,2001,17200
481000,3,2,608,130,1993,17700
310000,4,1,701,161,1973,37800
651000,4,2,867,227,1985,9400
1065000,4,2,771,170,,10100
360000,4,4,759,137,,20200
531000,4,,549,217,2007,15400
645000,4,2,710,280,1998,16700
550000,5,2,651,193,,25000
705000,4,6,713,237,2006,23600
355500,4,2,540,194,2004,36800
442500,4,2,914,201,1983,28300
1030000,4,2,434,204,2006,10700
500000,4,3,685,214,,27300
455000,4,2,566,224,2005,24300
585000,4,2,556,234,,24000
390000,3,2,459,170,2006,40400
447500,3,,400,168,2012,14200
179000,3,2,405,159,2015,55700
550000,4,2,741,184,1993,16700
570000,4,2,612,243,,19800
780000,5,4,4306,225,1991,26200
1600000,4,3,526,191,1900,16100
430000,4,2,501,134,1995,10900
770000,4,2,706,161,,13700
845000,3,1,309,131,1920,2200
100000,4,,684,104,1988,10100
560000,4,2,599,207,2012,12500
480000,4,2,754,190,2001,48200
460000,3,2,296,130,2006,20800
780000,3,2,527,164,1997,13200
555000,4,2,460,190,2013,24300
475000,4,2,375,183,2013,15300
1025000,4,2,787,199,1958,8900
567000,4,,1901,201,1993,22900
920000,4,2,716,240,1994,11800
160000,4,1,612,103,1989,12700
600000,4,2,2027,200,1956,14000
453500,4,2,688,127,1986,23900
650000,3,2,39837,125,,29300
610000,3,4,730,89,1970,13100
575000,4,2,635,254,2005,15000
470000,4,2,584,285,2005,51600
510000,4,2,375,184,2014,15000
358000,4,1,2427,166,1981,45900
1500000,5,8,610,500,2011,28300
520000,4,2,650,270,1999,16600
410000,4,2,612,148,2005,33500
290000,3,,809,110,1974,23000
228500,3,1,654,91,,32700
1350000,4,2,759,255,1935,3500
855000,4,2,1095,189,1994,9700
925000,5,8,769,302,1980,7800
700000,4,2,735,293,1996,14900
1200000,3,2,326,196,,6900
385000,3,2,771,120,1973,11800
379000,4,2,645,206,,47600
1920000,5,2,704,390,1976,10700
1240000,4,3,491,481,2008,7800
750000,4,2,812,197,1981,10700
660000,4,3,654,251,2007,23900
530000,3,3,523,205,2011,42200
325000,4,2,384,143,2006,22800
565000,4,2,2001,226,2009,35400
597000,5,2,719,237,2002,26300
760000,4,2,588,284,2003,26800
400000,3,2,730,135,1987,19600
476500,3,1,683,128,1970,14300
500000,4,2,556,139,2004,12700
568000,4,2,613,223,2009,18000
505000,3,3,1012,91,1969,19400
600000,5,2,610,225,2004,11400
365000,3,4,690,90,1987,10500
245000,3,1,301,105,2012,31900
570000,4,2,597,236,2008,12300
675000,4,2,676,170,1995,9400
448000,3,2,688,119,1974,12100
355000,4,2,2023,224,2016,34500
570000,3,2,380,163,1994,32500
730000,3,2,367,132,2002,5700
316500,3,1,568,109,1994,15500
750000,3,2,456,153,1996,9900
880000,2,,788,343,1964,9200
615750,3,6,589,120,1978,5600
450000,4,2,585,123,1995,35200
168000,4,2,525,125,1993,10800
295000,3,1,709,94,1981,18700
435000,4,2,544,153,2002,12700
685000,4,2,1035,219,1990,12800
535000,4,2,621,185,2000,13200
510000,4,1,1813,140,1972,20300
830000,3,2,433,152,1996,9400
426000,4,6,510,120,1996,14500
559900,4,2,450,255,2013,7700
550000,4,2,500,211,2003,11800
205000,4,2,4003,256,,20700
345000,4,3,504,132,1997,27900
394000,4,2,566,223,2006,33400
715000,4,6,3900,218,2002,29700
597000,4,1,1836,179,1988,33200
1685000,4,2,607,170,1955,9600
590000,3,2,4000,160,2007,46700
820000,3,1,506,97,1950,4300
500000,4,2,476,195,2012,15000
1080000,4,2,911,225,2012,6400
445000,3,1,994,107,,20400
605000,4,2,753,234,2002,20300
446000,3,1,1370,112,1981,34400
690000,4,2,1241,435,1990,16400
2070000,4,2,426,377,2007,12200
503000,3,2,384,161,2014,20500
880000,4,2,600,259,1998,20200
430000,4,2,465,186,,29300
1700000,3,2,259,165,1996,12900
599000,4,2,1011,158,,14600
410000,4,1,709,132,1989,18200
455000,4,2,600,161,2000,16600
545000,3,2,694,210,2003,20900
692500,3,,609,269,2015,43200
250000,4,2,413,170,2015,21900
385000,4,4,552,184,2008,23600
295000,4,1,537,140,,19300
570000,4,2,576,192,2006,16300
860000,4,2,696,206,1975,10500
275000,4,2,794,234,,23100
532500,4,4,375,239,,20500
375000,4,2,564,137,,32800
572500,4,3,768,176,1995,20600
384000,3,2,270,140,2009,36900
1317500,4,2,516,191,1920,11500
250000,3,,809,106,1965,33600
472000,5,2,700,183,1989,17200
507000,3,3,700,146,1980,16600
435000,3,6,700,120,1982,17500
380000,4,2,623,135,1993,34600
435000,2,1,771,140,1976,12100
550000,4,2,569,172,2008,22800
365000,4,1,710,119,1989,14600
212000,3,2,734,95,1965,31700
500000,4,2,651,241,2005,23400
406500,3,4,364,143,2011,21100
460000,3,2,710,136,,10900
405000,4,1,710,135,1975,16900
1160000,5,4,488,275,1910,11800
1895000,4,2,999,357,2006,9000
235000,2,1,526,94,1920,16800
300000,4,2,540,129,,44800
511250,4,4,599,151,1999,17200
505000,3,2,374,124,1963,6700
870000,4,,719,305,1989,19800
455000,4,,457,155,2004,12400
810000,2,,936,100,1915,4500
960000,4,2,519,264,2003,11500
595142,4,2,702,145,1985,17100
375000,4,1,615,128,1994,17500
472000,4,2,554,214,2003,20500
375000,3,,685,130,1973,17200
412000,3,2,313,137,2014,43600
575000,4,,1999,180,1985,28100
345000,4,2,722,200,,36400
680000,4,2,4340,196,2003,48600
550000,3,2,347,164,1998,25900
520000,3,2,350,197,2000,6100
1525000,4,2,680,261,1995,7700
480000,4,2,706,165,1992,28100
950000,4,1,728,205,,8600
440000,4,2,544,113,1994,17000
852500,5,2,734,401,1988,14000
370000,4,2,420,155,2007,23200
875000,2,1,464,125,1952,7600
430000,4,2,600,154,,20700
1775000,3,6,877,238,1960,8200
1423888,3,,814,257,1966,9500
565000,3,,1090,155,1915,15500
550000,4,2,512,181,2006,20700
162100,3,,203,103,2015,32600
620000,3,1,803,215,1990,27000
645000,4,,692,111,1976,12600
505000,3,2,577,115,1939,4600
470000,3,2,736,93,1966,7800
393000,4,2,524,154,2003,25000
957000,5,2,824,314,1989,23100
550000,4,2,686,214,,28700
370000,3,2,681,105,1989,40700
668000,4,2,701,221,1997,25700
535000,4,2,572,237,2006,26600
380000,3,1,705,124,1976,18800
500000,4,4,570,192,2015,21700
1200000,5,2,1066,307,1997,16400
360000,4,2,552,222,2005,23000
422500,3,1,702,101,1984,17500
650000,4,2,3271,197,2011,30400
473200,4,2,678,221,2004,27800
545000,4,1,688,155,1978,10900
545000,4,1,2010,115,1969,18100
1650000,5,6,1225,416,1986,7700
471000,4,2,420,220,2010,20000
385000,4,2,707,139,1992,18000
630000,4,2,544,231,2006,12500
350000,4,2,660,202,2006,24200
575000,4,,770,186,1995,16300
285000,3,5,700,88,1994,34700
1352000,3,,474,213,1997,9200
310000,3,2,716,120,1984,40200
320000,4,8,637,149,1995,20100
1850000,4,3,582,525,2005,7800
630000,4,3,781,231,2001,20800
1120000,5,,948,297,2011,12600
670000,5,2,715,264,2010,36700
345000,3,2,367,146,,28300
1250000,4,2,683,162,1970,11500
370000,4,2,546,200,2006,32600
280000,3,2,809,92,,33400
740250,3,3,810,175,1955,14300
740000,4,2,706,200,1995,20100
870000,4,3,12076,200,2001,19200
390000,3,,1401,192,1948,13800
1100000,5,4,804,234,,5100
300000,3,2,405,142,2007,23100
630000,4,3,920,181,1975,12700
505000,4,5,2078,140,1980,30400
720000,4,2,705,199,1988,12200
590000,4,2,620,202,2005,24900
340000,3,3,692,104,1970,12200
450000,3,2,280,88,2015,16900
612500,4,2,700,241,1979,8700
445000,4,,10499,250,1994,19400
945000,4,2,220,203,2011,17200
1430000,4,2,801,232,1988,7400
225000,4,2,484,121,1996,46600
628000,4,2,776,208,2002,23300
326000,3,1,490,96,,19500
862000,4,2,726,192,1978,15300
344000,3,1,248,90,2002,17100
689000,3,,809,161,2014,5800
540000,4,2,900,223,2010,24400
1225000,4,2,450,291,2003,7500
396000,4,2,729,162,1977,12200
665000,4,2,700,302,1979,8900
815000,3,4,2413,192,1958,19200
405000,3,2,809,123,1972,20800
595000,3,1,405,100,1962,9800
585000,4,2,701,205,1981,9400
385000,4,1,1004,118,1986,20600
675000,3,,372,138,1897,12300
710000,3,1,371,160,1900,12500
436000,4,2,603,214,2001,17700
505000,4,2,751,139,1997,16500
795000,4,2,809,225,2006,55900
355000,4,2,375,159,2015,39000
507500,2,2,455,106,1977,15200
1170000,4,2,314,133,1994,9100
520000,4,,717,185,1991,21500
2060000,3,2,1678,160,1935,10600
670000,4,2,482,161,1962,11600
490000,3,3,1399,144,1965,13700
1500000,3,2,1009,124,1951,9300
710000,4,2,590,173,1998,13500
525000,3,2,450,91,1960,7000
546000,4,2,582,150,2003,15100
315000,3,1,245,113,2008,24300
800000,4,2,715,293,2004,16000
1216000,4,1,816,138,1930,11100
435000,4,2,500,174,2013,17700
500000,4,2,416,200,2013,26700
411000,4,2,576,140,1995,22600
1900000,3,2,249,185,2002,11000
775000,4,5,668,156,1910,11800
490000,3,1,763,160,1978,18500
198000,3,2,364,132,2015,3250
315000,3,2,225,104,2015,15600
430000,4,,663,201,2002,32800
857500,4,2,504,223,2012,27700
420000,4,2,684,162,1979,21600
340000,4,2,517,125,1996,12200
560000,4,1,692,180,1981,16100
685000,4,2,900,218,1999,15500
720000,5,2,701,216,1990,12500
840000,4,2,20234,245,2000,26900
368000,4,2,873,156,1970,22300
1660000,5,2,821,290,1980,10200
505000,4,2,472,160,,14300
560000,3,6,19911,190,1977,22100
940000,3,2,564,156,1990,17200
997500,4,2,747,232,1986,12200
1250000,5,2,650,294,2001,7300
835000,4,2,844,223,1974,22200
635000,4,3,768,223,2006,27000
421000,4,1,744,153,1985,21400
748000,4,2,700,255,2000,17600
925000,5,2,810,293,,7300
422500,4,2,549,159,2007,35100
1670000,5,2,1235,295,,9300
965000,5,2,641,300,2005,16100
2125000,4,1,883,240,,5400
1648000,5,2,835,273,1997,6600
1346666,3,2,261,236,2012,8700
565000,5,2,20003,186,2007,42100
410000,3,2,425,171,2007,35300
436000,4,2,510,196,2009,22600
850000,4,2,851,330,1993,21200
440000,4,4,420,169,1997,8700
460000,4,4,594,135,1993,10800
1545000,4,2,550,276,1995,9300
765000,3,,450,192,,21700
500000,4,2,570,207,2005,25500
325000,4,1,699,142,1975,37800
450000,4,2,451,177,2004,15200
683000,4,5,4122,237,2011,47900
392000,3,,717,118,,13000
330000,4,4,713,124,1976,37900
620000,4,2,609,262,,12900
575000,4,2,662,187,1995,26100
910000,7,2,10657,384,1993,18800
755000,4,2,385,178,1997,5700
867500,3,1,504,174,1970,10100
635000,4,3,14913,152,2007,28700
470000,4,2,594,234,2007,36900
440000,3,3,2926,146,1972,45900
598000,4,2,436,135,1977,9800
649000,4,2,2009,207,1995,30500
432000,3,1,744,87,1964,8300
485250,3,2,450,222,2004,25200
505000,4,,700,278,1994,16300
210000,4,,559,205,2014,26100
700000,4,2,703,210,1998,18500
415000,3,2,522,180,1994,17200
550000,4,3,762,216,2001,20900
320000,3,2,892,84,1953,14400
237500,3,1,732,120,1970,31500
600000,4,2,2315,193,1980,21300
440000,3,2,400,174,2012,28300
900000,4,4,938,250,1988,11300
805000,4,2,722,247,2006,7100
672000,3,1,340,130,2002,14000
329000,4,2,445,183,2015,27400
403000,3,1,716,136,1983,17600
465000,4,2,457,171,2013,18300
475000,4,2,584,198,2000,19600
437000,4,2,606,245,2005,46700
775000,3,1,847,128,,5000
400000,3,1,701,125,1985,26300
900000,3,2,10325,185,,19200
500000,4,2,578,212,2006,51900
830000,5,2,1281,210,1993,20400
467000,4,2,654,193,1998,17000
977500,5,2,785,380,1992,26200
645000,3,4,204,97,2000,2500
375000,4,2,600,137,2006,35200
355000,4,2,478,172,2001,48200
665000,5,2,705,238,1986,14000
396000,4,2,502,155,1997,28100
785000,4,2,736,267,1999,26800
310000,3,,807,100,1968,14800
340000,3,2,440,113,2013,29300
937000,4,6,822,342,2008,7500
920000,2,2,728,353,2011,4000
87140,5,2,2047,256,2004,41400
512000,5,2,720,261,2013,23000
525000,4,,600,157,1995,19500
455000,5,2,712,172,,19300
1180000,4,4,845,196,1965,8300
343000,3,2,612,155,2004,51000
535000,4,2,548,196,2008,18100
817000,4,3,21038,306,2006,44400
385000,7,2,19996,159,1989,34000
480000,4,2,574,197,2006,25700
865000,5,,409,125,1920,1900
1700000,5,2,440,355,2009,15300
645000,4,2,576,239,2005,15900
420000,4,2,553,162,,40400
465000,3,2,488,165,,8700
760000,4,3,20439,240,2007,34200
420000,4,2,530,135,1991,7900
365000,4,1,443,151,1996,11400
405000,5,4,928,168,1999,47200
635000,4,,1851,207,1990,28500
810000,4,2,431,220,1997,11800
260000,4,1,958,156,1989,19100
291000,4,2,517,143,1995,47800
355000,3,4,690,105,1978,11600
585000,4,2,640,264,2003,20200
222500,3,1,1139,139,1970,24600
475000,4,2,519,157,1998,29200
600000,4,2,460,221,2015,39100
570000,3,1,344,174,1976,9900
1175000,4,2,620,226,1999,12700
930000,4,2,695,215,1982,9900
520000,4,2,4551,225,2000,33900
590000,4,2,658,230,1999,19400
491000,4,2,599,208,,51300
295000,3,2,798,96,1974,37700
375000,3,1,448,111,1995,19900
630000,4,3,727,200,1990,14500
510000,3,2,549,158,2003,20200
720000,3,2,389,135,2004,8900
515000,4,2,612,210,2004,21600
533000,3,2,756,129,1960,11500
1330000,1,2,659,322,2014,18200
260000,3,2,595,156,,34500
408000,2,2,1021,98,1970,20400
458000,3,2,360,153,,20400
375000,3,2,947,99,1989,26700
690000,3,,860,270,1966,9700
532000,4,2,630,203,2003,20200
510000,4,2,546,165,2000,12400
225000,3,1,731,131,1969,31500
380000,4,4,580,155,2000,55400
760000,4,2,510,210,1998,8100
137500,3,,685,155,1978,40200
1030000,4,2,491,220,,11100
550000,3,2,742,168,1981,11600
280000,3,1,751,93,1953,17500
380000,3,2,692,125,1976,12500
550000,3,2,1013,135,1930,9800
375000,4,2,560,140,2004,31000
550000,4,2,595,226,2013,39100
630000,4,2,606,185,2004,16200
260000,3,2,577,133,,33100
430000,3,2,684,124,1987,10800
561000,4,2,742,142,1984,22000
425000,4,9,4051,200,1985,37800
1550000,4,2,360,272,2015,8500
998000,3,2,268,136,1993,3800
620000,4,3,826,138,1972,9400
1500000,5,3,473,289,1900,16600
517500,4,,564,227,2006,21000
537000,4,2,549,225,2007,20900
1425010,4,2,404,218,2005,9100
670000,4,3,2039,250,1989,18200
301500,3,1,610,75,1990,34000
285000,4,1,702,160,1985,40700
840000,3,2,769,191,1975,11100
1175000,4,2,20400,342,1987,30200
535000,4,,555,234,2010,20000
410000,4,2,684,150,1979,18100
515000,4,2,582,227,2005,25500
355000,3,1,674,117,,34500
1765000,4,2,503,450,2015,15400
460000,3,2,640,209,2002,20400
370000,4,2,510,196,2004,37300
620000,2,1,341,143,1960,9500
1000000,3,1,1498,247,2010,18300
165000,4,2,450,181,2015,49100
360000,3,2,313,165,2015,43400
560000,4,2,590,228,2014,15100
320000,3,1,384,91,1993,19200
647500,4,3,680,249,2008,27100
540000,4,4,560,241,2007,21200
408100,3,2,350,137,2012,17900
347000,3,1,677,101,1985,12600
270000,4,2,708,136,1975,26900
625000,4,2,432,213,2014,21100
580000,4,2,474,159,1995,13600
609000,4,2,835,265,1999,16400
435000,4,2,579,185,,43300
341250,4,2,429,155,2014,27900
460000,4,2,701,163,1993,16400
795000,3,2,495,217,2006,7500
600000,4,2,767,182,1987,15000
485000,4,2,630,247,2008,35200
800000,4,2,1520,287,2003,26600
300000,3,1,411,91,1998,20600
456000,4,2,533,169,1992,11200
370000,4,2,450,202,2015,49200
265000,4,2,531,133,1998,44600
495000,3,2,844,118,1982,15300
640000,4,2,2000,260,1996,30800
395000,4,,554,175,1997,34500
1450000,4,2,846,260,2004,9200
370000,3,1,890,91,1990,26800
335000,2,2,407,153,,37200
435500,4,5,717,135,1988,18200
1125000,4,8,775,350,1989,20800
1950000,4,2,1201,170,1927,8400
820000,4,2,650,277,1997,26400
350000,4,2,699,170,1987,38200
410000,4,1,629,139,1999,15200
272000,3,2,271,117,2006,22700
1400000,3,2,240,199,,3500
325000,4,2,500,191,2001,23700
398000,4,2,520,165,2004,35700
485000,3,2,344,237,2010,22100
460000,4,2,535,161,2001,8400
685000,5,2,622,253,2000,26800
370000,4,2,679,143,1993,33000
405000,3,3,772,106,1989,11400
350000,3,2,905,110,1980,39300
425000,5,1,533,179,1998,18300
320000,3,,225,123,2015,17700
370000,4,2,472,151,2006,31800
950000,2,,802,302,2010,10100
580000,3,2,2182,130,1975,17100
312000,3,1,2070,130,2000,13800
600000,4,2,1312,249,1995,16800
570000,3,1,1672,292,1971,18400
540000,4,2,344,171,2008,15600
1550000,4,2,666,384,2011,27200
1012500,8,8,20454,240,,22600
1210000,5,2,896,233,1971,10000
459000,4,2,455,181,2003,20100
545000,4,2,773,239,2011,37400
519000,4,2,551,203,2003,13800
790000,5,3,891,158,1990,13900
225000,4,1,19878,200,,30200
610000,4,2,741,185,1993,32300
1450000,5,2,528,392,2002,5500
385000,4,2,525,146,2007,32400
307000,4,2,612,170,1993,33300
885000,5,3,702,236,1986,15100
492000,4,5,750,156,1983,24200
395000,3,3,356,89,2000,11300
399000,3,3,406,99,1999,9700
510000,4,2,617,229,2009,22700
440000,4,2,479,195,,26800
315000,3,1,774,98,1993,14000
790000,4,,683,200,2002,14300
760000,5,2,701,247,1989,12600
472500,4,2,437,235,2008,24800
315000,3,2,360,139,2010,28500
400000,4,,514,140,1999,12500
420000,4,2,887,211,1972,25800
415000,4,2,608,205,1995,40700
440000,4,2,536,141,2008,13500
465000,3,2,602,159,2002,13100
412500,3,1,914,132,1970,20200
428000,3,2,780,99,1950,6400
1170000,5,2,808,241,1989,7700
430000,3,2,432,177,,38800
385000,4,2,711,133,1995,19800
800000,4,2,759,199,1962,10600
375000,3,4,608,140,1990,17500
465000,4,2,600,192,2000,13300
535000,5,2,652,246,2001,13400
410000,4,2,599,183,2006,33300
905000,4,2,868,228,1980,21100
461000,3,3,684,117,1930,5000
651000,4,2,780,205,1995,26200
320000,2,1,771,93,1920,47000
629000,4,1,690,178,1980,14100
240000,3,4,809,99,1967,17800
695000,4,2,750,198,1988,13800
505000,4,2,542,259,2012,19400
435000,4,3,743,138,1986,15100
510000,4,2,459,149,2001,26900
550000,4,2,641,199,1998,21100
270000,4,2,508,142,1993,19300
760000,4,2,706,190,1985,16900
457000,3,2,321,195,,17300
420000,4,2,694,194,2001,51400
920000,4,2,324,264,2015,33100
325000,3,1,702,98,1980,20100
315000,3,2,40533,103,2007,31200
850000,4,2,966,242,2000,26000
2250000,5,2,893,470,2008,9300
265000,4,1,698,150,1971,37600
514000,4,1,2039,243,1989,54300
945000,4,2,699,167,1979,14000
495000,3,2,440,174,2014,15700
547000,4,4,749,205,2004,20400
640000,4,3,733,252,,48500
360000,4,2,610,106,1990,33900
580000,3,2,536,128,2001,13200
780000,4,2,526,314,2005,17700
1070000,3,,2693,273,,17300
1220000,4,2,1048,246,1984,7000
950000,5,4,764,289,1992,13100
215000,3,1,685,98,1978,39400
600000,2,1,607,149,1935,14200
800000,4,2,1824,248,1988,22800
335000,3,2,300,135,2008,21800
415000,4,2,651,201,2006,24600
655000,4,4,584,216,1994,9000
450000,3,2,579,140,2005,20100
420000,4,2,448,170,1995,11100
415000,4,2,500,121,2003,35500
400000,3,3,994,127,1973,39200
450000,3,1,725,135,1976,22600
680000,4,2,465,228,2004,17100
370000,3,3,500,129,,22000
720000,4,2,317,254,2005,32500
640000,4,2,540,217,2013,21500
390000,4,2,529,153,2003,33000
547500,3,4,706,115,1984,21800
590000,4,3,2006,233,2004,35400
262500,2,1,618,246,1930,4700
315000,3,2,488,101,2005,33900
555000,4,2,544,272,,12900
645000,5,3,744,257,2008,11800
455000,4,2,599,145,1996,35400
1325000,4,2,730,497,2007,10600
275000,4,2,508,143,2010,23000
520000,4,2,612,225,2006,22900
675000,5,8,2002,285,2008,27000
325000,4,2,524,171,2010,31600
625000,3,2,720,131,1980,11000
850000,6,2,2185,291,2008,28100
627500,4,3,3952,145,1974,16000
2100000,5,5,4641,298,1998,12000
355000,3,1,692,90,1977,12200
650000,5,2,484,220,2012,15800
555000,4,2,1803,166,,28800
445000,4,2,522,200,,40200
495000,4,2,273,124,2014,25300
395000,4,2,680,179,1998,46200
1050000,4,2,961,256,2009,25200
449000,3,2,519,92,1962,7600
477500,4,2,527,155,2000,20800
800000,4,2,763,280,1992,20000
570000,4,2,701,250,1998,16800
371500,3,2,338,165,,33200
965000,3,1,701,477,1969,4400
225000,3,2,351,131,,32900
820000,4,2,823,269,1994,7300
449500,3,2,400,150,2015,19100
660000,4,4,2330,234,1994,34000
535000,4,1,729,176,1986,17000
640000,3,3,4059,150,2006,49000
1950000,4,2,412,272,2012,3400
555000,4,2,603,180,2001,20900
370000,3,2,290,131,2013,24300
1510000,4,2,993,254,1973,9600
702000,4,4,17623,267,1978,26100
535000,4,2,715,172,1987,10100
705000,4,2,4022,228,1999,24100
400000,3,2,1107,111,1990,46800
455000,3,2,694,92,1983,23600
815000,4,,647,293,2001,14700
300000,3,2,1037,150,1961,22800
497500,4,2,546,139,1998,20600
550000,2,2,1811,111,1984,13400
504000,5,2,627,265,2008,22000
425000,3,2,692,120,1976,11800
315000,4,1,779,110,1988,55500
767500,4,2,776,211,1988,12400
260000,3,2,512,112,2001,35200
